capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp optimal_time_infinite_case order_of_submission Gilmore_Gomory order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction  
194040 0.979014727 0.894215919 0.894215919 0.084798808 0.894241750 0.974055832 0.975482006 0.973339076 0.976246640 0.973325088 0.975400324 0.975465872 0.972274923 0.972301451 0.972301451 0.972253396 0.972253396 0.972362357  
211680 0.979014727 0.894215919 0.894215919 0.084798808 0.894241750 0.973984183 0.975405157 0.973339076 0.976246640 0.973325088 0.975188509 0.975436438 0.971946255 0.972014225 0.972014225 0.972108756 0.972108756 0.972167090  
229320 0.979014727 0.894215919 0.894215919 0.084798808 0.894241750 0.973585099 0.974212854 0.973126972 0.973614528 0.973227956 0.973224112 0.973456884 0.965098915 0.964815219 0.964815219 0.971030117 0.971030117 0.965669368  
246960 0.979014727 0.894215919 0.894215919 0.084798808 0.894241750 0.970554432 0.969910346 0.971998529 0.966363759 0.971918175 0.967509360 0.966638525 0.955328249 0.949164848 0.949164848 0.967511192 0.967511192 0.950351532  
264600 0.979014727 0.894215919 0.894215919 0.084798808 0.894241750 0.967131087 0.963603692 0.970380835 0.959908902 0.970300481 0.961554546 0.961015290 0.955146431 0.948885509 0.948885509 0.945359728 0.945359728 0.946633289  
282240 0.979014727 0.894215919 0.894215919 0.084798808 0.894241750 0.967131087 0.963603692 0.970156978 0.959908902 0.970148273 0.961554546 0.961015290 0.954379605 0.948348124 0.948348124 0.944921099 0.944921099 0.946021234  
299880 0.979014727 0.894215919 0.894215919 0.084798808 0.894241750 0.965100452 0.962717556 0.968465255 0.959378052 0.967822357 0.960008335 0.959510457 0.946004011 0.939360159 0.939360159 0.937261839 0.937261839 0.936798699  
317520 0.979014727 0.894215919 0.894215919 0.084798808 0.894241750 0.952791082 0.952736640 0.955599588 0.949319233 0.954798673 0.951193015 0.950444037 0.935694693 0.924467875 0.924467875 0.924611584 0.924611584 0.922132522  
335160 0.979014727 0.894215919 0.894215919 0.084798808 0.894241750 0.915046311 0.912792712 0.919398079 0.916302753 0.919129963 0.917699403 0.918342036 0.902316775 0.895350027 0.895350027 0.897946015 0.897946015 0.896461288  
176400 1.038963278 0.961441166 0.961441166 0.077522112 0.961463421 1.033962223 1.035205070 1.033375692 1.035567783 1.033377176 1.035126316 1.035500291 1.032732590 1.032727184 1.032727184 1.032669794 1.032669794 1.032804174  
194040 1.038963278 0.961441166 0.961441166 0.077522112 0.961463421 1.033962223 1.035205070 1.033375692 1.035567783 1.033377176 1.035126316 1.035500291 1.032732590 1.032727184 1.032727184 1.032669794 1.032669794 1.032804174  
211680 1.038963278 0.961441166 0.961441166 0.077522112 0.961463421 1.033962223 1.035148068 1.033375692 1.035447406 1.033377176 1.034986549 1.035463174 1.032182321 1.032174193 1.032174193 1.032622356 1.032622356 1.032286507  
229320 1.038963278 0.961441166 0.961441166 0.077522112 0.961463421 1.033638603 1.034012471 1.033321253 1.034176434 1.033273796 1.032435565 1.032537116 1.026164341 1.025396402 1.025396402 1.031881385 1.031881385 1.026399265  
246960 1.038963278 0.961441166 0.961441166 0.077522112 0.961463421 1.030697701 1.031702331 1.032650050 1.027470060 1.032312402 1.027575675 1.027112701 1.018790241 1.012598437 1.012598437 1.027243341 1.027243341 1.012818197  
264600 1.038963278 0.961441166 0.961441166 0.077522112 0.961463421 1.028983967 1.025423493 1.030439570 1.022630059 1.030370895 1.022517240 1.022426001 1.018271910 1.011770941 1.011770941 1.007485568 1.007485568 1.009183308  
282240 1.038963278 0.961441166 0.961441166 0.077522112 0.961463421 1.028983967 1.025423493 1.030248664 1.022630059 1.030311408 1.022452298 1.022377768 1.017754657 1.010549554 1.010549554 1.007004367 1.007004367 1.008580501  
299880 1.038963278 0.961441166 0.961441166 0.077522112 0.961463421 1.027468057 1.024906225 1.028392665 1.020842958 1.028088599 1.021424445 1.021265003 1.011081577 1.002817335 1.002817335 1.000936465 1.000936465 1.001565060  
317520 1.038963278 0.961441166 0.961441166 0.077522112 0.961463421 1.016008921 1.016963402 1.019455034 1.014036986 1.019193755 1.015765648 1.015582838 0.999981871 0.989877535 0.989877535 0.989195613 0.989195613 0.988662202  
335160 1.038963278 0.961441166 0.961441166 0.077522112 0.961463421 0.983921952 0.986392676 0.987364088 0.988244638 0.986727748 0.988610951 0.988931797 0.970334033 0.962990517 0.962990517 0.967082092 0.967082092 0.964227347  
176400 1.034672677 0.950027515 0.950027515 0.084645162 0.950051352 1.028973436 1.030763316 1.028548524 1.030502408 1.028486242 1.031396563 1.031244303 1.027395539 1.027429545 1.027429545 1.027765814 1.027765814 1.027857761  
194040 1.034672677 0.950027515 0.950027515 0.084645162 0.950051352 1.028973436 1.030763316 1.028548524 1.030502408 1.028486242 1.031396563 1.031244303 1.027395539 1.027429545 1.027429545 1.027765814 1.027765814 1.027857761  
211680 1.034672677 0.950027515 0.950027515 0.084645162 0.950051352 1.028973436 1.030732974 1.028548524 1.030361598 1.028486242 1.031294270 1.031219804 1.027237640 1.027195872 1.027195872 1.027543343 1.027543343 1.027440560  
229320 1.034672677 0.950027515 0.950027515 0.084645162 0.950051352 1.028749615 1.029581224 1.028102244 1.027366940 1.028218148 1.028079733 1.028143313 1.019925346 1.018960604 1.018960604 1.025808833 1.025808833 1.020501320  
246960 1.034672677 0.950027515 0.950027515 0.084645162 0.950051352 1.024583075 1.025155099 1.027080880 1.021591128 1.027167005 1.021187889 1.020760935 1.010413666 1.004361307 1.004361307 1.024579637 1.024579637 1.005824213  
264600 1.034672677 0.950027515 0.950027515 0.084645162 0.950051352 1.022309660 1.019644526 1.025633210 1.017154849 1.025706558 1.016142549 1.015568138 1.010072996 1.003354691 1.003354691 0.999974922 0.999974922 1.001260127  
282240 1.034672677 0.950027515 0.950027515 0.084645162 0.950051352 1.022309660 1.019644526 1.025261717 1.017086741 1.025403173 1.016142549 1.015568138 1.009896768 1.002552066 1.002552066 0.999425732 0.999425732 1.000586038  
299880 1.034672677 0.950027515 0.950027515 0.084645162 0.950051352 1.019859893 1.018393426 1.022817615 1.016396273 1.022717491 1.014499795 1.013933764 1.003198684 0.993223299 0.993223299 0.991241640 0.991241640 0.992880670  
317520 1.034672677 0.950027515 0.950027515 0.084645162 0.950051352 1.008456131 1.009155377 1.013151497 1.008060019 1.011815436 1.006514624 1.006580333 0.991845501 0.980042355 0.980042355 0.979331625 0.979331625 0.977570384  
335160 1.034672677 0.950027515 0.950027515 0.084645162 0.950051352 0.976826426 0.974397846 0.979310089 0.977826803 0.979067660 0.977756148 0.977841676 0.962647218 0.951487674 0.951487674 0.955259233 0.955259233 0.952291929  
176400 0.958602186 0.878958950 0.878958950 0.079643236 0.878981423 0.952837800 0.954452534 0.952983384 0.953840934 0.953001499 0.954682487 0.954225190 0.950808364 0.951011231 0.951011231 0.951197332 0.951197332 0.951554898  
194040 0.958602186 0.878958950 0.878958950 0.079643236 0.878981423 0.952837800 0.954452534 0.952983384 0.953840934 0.953001499 0.954682487 0.954225190 0.950808364 0.951011231 0.951011231 0.951197332 0.951197332 0.951554898  
211680 0.958602186 0.878958950 0.878958950 0.079643236 0.878981423 0.952837800 0.954452534 0.952963172 0.953812308 0.953001499 0.954682487 0.954217259 0.950572947 0.950614862 0.950614862 0.951044028 0.951044028 0.951325323  
229320 0.958602186 0.878958950 0.878958950 0.079643236 0.878981423 0.952366077 0.953870146 0.952323458 0.951252005 0.952815513 0.952714431 0.952441781 0.945937153 0.945178565 0.945178565 0.948510804 0.948510804 0.946239144  
246960 0.958602186 0.878958950 0.878958950 0.079643236 0.878981423 0.948743925 0.949595590 0.950516122 0.946102825 0.950514328 0.946920096 0.944784102 0.935036974 0.928445538 0.928445538 0.943981273 0.943981273 0.929159692  
264600 0.958602186 0.878958950 0.878958950 0.079643236 0.878981423 0.945794182 0.943529003 0.947730117 0.940482473 0.947889629 0.940122692 0.939912211 0.933639532 0.927472985 0.927472985 0.924433969 0.924433969 0.926065134  
282240 0.958602186 0.878958950 0.878958950 0.079643236 0.878981423 0.945714119 0.943529003 0.947650054 0.940482473 0.947889629 0.940042629 0.939888707 0.933061178 0.926912281 0.926912281 0.924044542 0.924044542 0.925562740  
299880 0.958602186 0.878958950 0.878958950 0.079643236 0.878981423 0.944263892 0.943123478 0.946661804 0.940007534 0.946803510 0.939634214 0.939403283 0.928120184 0.919876009 0.919876009 0.919143103 0.919143103 0.920241330  
317520 0.958602186 0.878958950 0.878958950 0.079643236 0.878981423 0.936419286 0.935026284 0.936272698 0.934110996 0.935518101 0.932409350 0.931742778 0.918202042 0.908867572 0.908867572 0.908193880 0.908193880 0.908065000  
335160 0.958602186 0.878958950 0.878958950 0.079643236 0.878981423 0.897696379 0.898034866 0.901501653 0.900975160 0.901396458 0.897997365 0.897661542 0.886271970 0.880421670 0.880421670 0.881316226 0.881316226 0.882046650  
176400 0.998190105 0.916089926 0.916089926 0.082100179 0.916115565 0.993262699 0.994026741 0.992217632 0.994280528 0.992119708 0.994351656 0.994431596 0.991366907 0.991357511 0.991357511 0.991306699 0.991306699 0.991491455  
194040 0.998190105 0.916089926 0.916089926 0.082100179 0.916115565 0.993262699 0.994026741 0.992217632 0.994280528 0.992119708 0.994351656 0.994431596 0.991366907 0.991357511 0.991357511 0.991306699 0.991306699 0.991491455  
211680 0.998190105 0.916089926 0.916089926 0.082100179 0.916115565 0.993262699 0.993997215 0.992106209 0.994169105 0.992119708 0.994286376 0.994343274 0.991120165 0.990981654 0.990981654 0.991174213 0.991174213 0.991234424  
229320 0.998190105 0.916089926 0.916089926 0.082100179 0.916115565 0.993004686 0.993288315 0.991916471 0.993080705 0.991966195 0.992803179 0.992692422 0.984911148 0.984030677 0.984030677 0.989607147 0.989607147 0.984998400  
246960 0.998190105 0.916089926 0.916089926 0.082100179 0.916115565 0.989599455 0.989574080 0.989612958 0.987058789 0.989915401 0.986757137 0.987082864 0.974287253 0.968450972 0.968450972 0.984252440 0.984252440 0.968298015  
264600 0.998190105 0.916089926 0.916089926 0.082100179 0.916115565 0.985738756 0.984085030 0.988866218 0.980384873 0.989168661 0.981101784 0.981204514 0.973629364 0.967473606 0.967473606 0.962754264 0.962754264 0.965311523  
282240 0.998190105 0.916089926 0.916089926 0.082100179 0.916115565 0.985738756 0.984085030 0.988800938 0.980319593 0.989168661 0.981101784 0.981204514 0.973531990 0.967082120 0.967082120 0.962264841 0.962264841 0.964738100  
299880 0.998190105 0.916089926 0.916089926 0.082100179 0.916115565 0.985263117 0.982951064 0.986938974 0.978453423 0.986951774 0.980336739 0.980561819 0.967137490 0.959591113 0.959591113 0.957025802 0.957025802 0.958296357  
317520 0.998190105 0.916089926 0.916089926 0.082100179 0.916115565 0.974350144 0.974983495 0.977195603 0.972379800 0.976961960 0.972914378 0.973019712 0.955533678 0.947437766 0.947437766 0.944737961 0.944737961 0.943790681  
335160 0.998190105 0.916089926 0.916089926 0.082100179 0.916115565 0.940045276 0.939296470 0.942937029 0.940460924 0.942681857 0.938874284 0.939131995 0.926049665 0.917672782 0.917672782 0.919226907 0.919226907 0.918369763  
176400 1.030734615 0.950775706 0.950775706 0.079958909 0.950797920 1.026022335 1.026373591 1.025118929 1.027152804 1.025005749 1.026984030 1.026975762 1.024543197 1.024566561 1.024566561 1.024430238 1.024430238 1.024530992  
194040 1.030734615 0.950775706 0.950775706 0.079958909 0.950797920 1.026022335 1.026373591 1.025118929 1.027152804 1.025005749 1.026984030 1.026975762 1.024543197 1.024566561 1.024566561 1.024430238 1.024430238 1.024530992  
211680 1.030734615 0.950775706 0.950775706 0.079958909 0.950797920 1.026022335 1.026347012 1.024990120 1.027026543 1.025005749 1.026949468 1.026873076 1.024073115 1.024001492 1.024001492 1.024115257 1.024115257 1.024200993  
229320 1.030734615 0.950775706 0.950775706 0.079958909 0.950797920 1.025553340 1.025801934 1.024149849 1.025378900 1.024652745 1.024929068 1.025420057 1.017135552 1.016142706 1.016142706 1.023122081 1.023122081 1.016999433  
246960 1.030734615 0.950775706 0.950775706 0.079958909 0.950797920 1.021959352 1.021523364 1.023718503 1.018142042 1.023799950 1.020033680 1.020139009 1.009425691 1.004111500 1.004111500 1.016772483 1.016772483 1.003752156  
264600 1.030734615 0.950775706 0.950775706 0.079958909 0.950797920 1.020366353 1.018067302 1.022317339 1.014511187 1.022279920 1.015211440 1.015257536 1.007977064 1.002950367 1.002950367 0.998734891 0.998734891 1.001089474  
282240 1.030734615 0.950775706 0.950775706 0.079958909 0.950797920 1.020094105 1.018067302 1.022317339 1.014463867 1.022279920 1.015211440 1.015257536 1.007017973 1.002558583 1.002558583 0.998561024 0.998561024 1.000797835  
299880 1.030734615 0.950775706 0.950775706 0.079958909 0.950797920 1.018072794 1.017212015 1.020358621 1.013846837 1.019768513 1.014091852 1.014208975 1.000028070 0.992667231 0.992667231 0.991758427 0.991758427 0.992318754  
317520 1.030734615 0.950775706 0.950775706 0.079958909 0.950797920 1.004864234 1.006244598 1.008272558 1.004195007 1.007659445 1.004481710 1.004554912 0.989174815 0.978881624 0.978881624 0.977779690 0.977779690 0.977478114  
335160 1.030734615 0.950775706 0.950775706 0.079958909 0.950797920 0.971585993 0.970760094 0.971514504 0.970520289 0.970819248 0.970709606 0.970837693 0.960071090 0.952959797 0.952959797 0.952044083 0.952044083 0.953518204  
176400 1.099820359 1.021096825 1.021096825 0.078723534 1.021120325 1.094098867 1.095948283 1.094155821 1.096283605 1.094053947 1.096233638 1.096057155 1.092640565 1.092646564 1.092646564 1.093360071 1.093360071 1.093485259  
194040 1.099820359 1.021096825 1.021096825 0.078723534 1.021120325 1.094098867 1.095948283 1.094155821 1.096283605 1.094053947 1.096233638 1.096057155 1.092640565 1.092646564 1.092646564 1.093360071 1.093360071 1.093485259  
211680 1.099820359 1.021096825 1.021096825 0.078723534 1.021120325 1.094098867 1.095895163 1.094111357 1.096208743 1.094053947 1.095822811 1.095664155 1.091971345 1.092166148 1.092166148 1.093252632 1.093252632 1.092917895  
229320 1.099820359 1.021096825 1.021096825 0.078723534 1.021120325 1.093806785 1.095169821 1.093707492 1.094862986 1.093711116 1.093780984 1.093883488 1.087201351 1.086710070 1.086710070 1.091596221 1.091596221 1.088521064  
246960 1.099820359 1.021096825 1.021096825 0.078723534 1.021120325 1.090491205 1.091740062 1.093142116 1.089484718 1.093329062 1.088559737 1.088411809 1.076396562 1.070775119 1.070775119 1.087813862 1.087813862 1.072162988  
264600 1.099820359 1.021096825 1.021096825 0.078723534 1.021120325 1.088028742 1.086413197 1.091078122 1.084475773 1.091265068 1.083658269 1.083135510 1.075845292 1.069490951 1.069490951 1.065899965 1.065899965 1.067646318  
282240 1.099820359 1.021096825 1.021096825 0.078723534 1.021120325 1.087983928 1.086213875 1.090830066 1.084292935 1.091265068 1.083470493 1.082977905 1.074817431 1.068607266 1.068607266 1.065148256 1.065148256 1.066868270  
299880 1.099820359 1.021096825 1.021096825 0.078723534 1.021120325 1.086054817 1.085354621 1.089133435 1.083194744 1.089032998 1.082997702 1.082615808 1.068624874 1.061791125 1.061791125 1.059674788 1.059674788 1.060269278  
317520 1.099820359 1.021096825 1.021096825 0.078723534 1.021120325 1.077075411 1.078046406 1.081104782 1.076769258 1.080628184 1.077693567 1.077087642 1.058841208 1.048817727 1.048817727 1.048949237 1.048949237 1.048616861  
335160 1.099820359 1.021096825 1.021096825 0.078723534 1.021120325 1.044384595 1.043649139 1.045907296 1.047463896 1.045288673 1.046082380 1.046713509 1.031014427 1.023401730 1.023401730 1.023887474 1.023887474 1.023663039  
176400 0.997461073 0.919321234 0.919321234 0.078139839 0.919346481 0.991085731 0.993072688 0.991462172 0.993263680 0.991408668 0.993192701 0.993185568 0.989323221 0.989524967 0.989524967 0.990216314 0.990216314 0.990212521  
194040 0.997461073 0.919321234 0.919321234 0.078139839 0.919346481 0.991085731 0.993072688 0.991462172 0.993263680 0.991408668 0.993192701 0.993185568 0.989323221 0.989524967 0.989524967 0.990216314 0.990216314 0.990212521  
211680 0.997461073 0.919321234 0.919321234 0.078139839 0.919346481 0.990939975 0.993016393 0.991376198 0.993118677 0.991408668 0.992844734 0.992961256 0.988780969 0.989045432 0.989045432 0.988882479 0.988882479 0.989702367  
229320 0.997461073 0.919321234 0.919321234 0.078139839 0.919346481 0.990736781 0.991718198 0.990887170 0.990766262 0.991105592 0.990689452 0.989922559 0.982389964 0.981712851 0.981712851 0.988238340 0.988238340 0.984144714  
246960 0.997461073 0.919321234 0.919321234 0.078139839 0.919346481 0.987093988 0.987483815 0.988451806 0.985170091 0.988421521 0.983999550 0.984384156 0.974339913 0.967357360 0.967357360 0.984187974 0.984187974 0.968775224  
264600 0.997461073 0.919321234 0.919321234 0.078139839 0.919346481 0.984927126 0.983016900 0.987619708 0.980855808 0.987719395 0.980484995 0.979975329 0.973222765 0.967064270 0.967064270 0.963365040 0.963365040 0.964912878  
282240 0.997461073 0.919321234 0.919321234 0.078139839 0.919346481 0.984421886 0.982949136 0.987558390 0.980658000 0.987151138 0.980444245 0.979896005 0.972627981 0.966336966 0.966336966 0.962213749 0.962213749 0.963962238  
299880 0.997461073 0.919321234 0.919321234 0.078139839 0.919346481 0.983000444 0.981963040 0.985133140 0.979384776 0.985132208 0.979294757 0.978865640 0.965801890 0.958160050 0.958160050 0.956195870 0.956195870 0.956334251  
317520 0.997461073 0.919321234 0.919321234 0.078139839 0.919346481 0.972353237 0.974649283 0.976545957 0.973420498 0.976354769 0.972399556 0.971779581 0.955206690 0.945157473 0.945157473 0.945361656 0.945361656 0.944186750  
