capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp optimal_time_infinite_case order_of_submission Gilmore_Gomory_makespan order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction  
2019648716 1059.311270791 550.138129442 509.173141349 550.138129442 550.138989516 911.716756223 878.372682554 928.752577524 885.852270926 881.296919264 896.604893991 870.662863664 827.646818370 818.214622221 818.214622221 829.175835849 829.175835849 828.210616033  
2203253144 1059.311270791 550.138129442 509.173141349 550.138129442 550.138989516 911.716756223 878.372682554 928.752577524 883.068715169 876.939960063 896.604893991 870.662863664 827.646818370 862.407647354 862.407647354 786.489233592 786.489233592 802.596901836  
2386857572 1059.311270791 550.138129442 509.173141349 550.138129442 550.138989516 895.336776380 826.978755568 920.131945333 845.301240204 876.905802554 896.425817189 845.955426299 827.433377971 829.714325543 829.714325543 752.326636423 752.326636423 780.809595938  
2570462000 1059.311270791 550.138129442 509.173141349 550.138129442 550.138989516 890.093389772 826.262658754 920.131945333 845.301240204 876.905802554 896.425817189 845.955426299 827.433377971 829.714325543 829.714325543 749.148963874 749.148963874 765.629276619  
2754066428 1059.311270791 550.138129442 509.173141349 550.138129442 550.138989516 794.399448682 757.843156900 782.300207424 743.981004765 832.809086882 862.791245707 805.337708621 681.246434429 826.177405476 826.177405476 685.196491317 685.196491317 699.311994074  
2937670856 1059.311270791 550.138129442 509.173141349 550.138129442 550.138989516 790.042489481 757.843156900 782.300207424 743.981004765 832.809086882 862.791245707 805.337708621 681.246434429 826.177405476 826.177405476 681.028152145 681.028152145 701.826939733  
3121275284 1059.311270791 550.138129442 509.173141349 550.138129442 550.138989516 728.643245616 734.783307243 766.158471596 743.981004765 828.417970172 862.791245707 780.630271256 680.576613941 793.798806489 793.798806489 671.783926188 671.783926188 679.387412784  
3304879712 1059.311270791 550.138129442 509.173141349 550.138129442 550.138989516 728.609088107 734.783307243 766.158471596 743.981004765 828.417970172 862.791245707 780.630271256 680.576613941 793.798806489 793.798806489 678.663749152 678.663749152 677.798507502  
3488484140 1059.311270791 550.138129442 509.173141349 550.138129442 550.138989516 723.844220716 726.689674514 763.064124785 740.886657954 802.491718830 862.791245707 770.598526248 664.480257348 793.798806489 793.798806489 677.469311514 677.469311514 681.989151331  
1836044288 1327.018318246 826.786575173 826.786575173 500.231743073 826.786586772 1239.267512660 1123.948794847 1202.038669171 1182.598933066 1164.307617994 1203.485010948 1158.441940923 1136.449506679 1161.615641341 1161.615641341 1135.943453924 1135.943453924 1158.116223977  
2019648716 1327.018318246 826.786575173 826.786575173 500.231743073 826.786586772 1222.703641959 1123.948794847 1202.038669171 1154.080843843 1162.665445161 1203.485010948 1154.562336746 1125.215814417 1154.080843843 1154.080843843 1101.471221081 1101.471221081 1129.045890311  
2203253144 1327.018318246 826.786575173 826.786575173 500.231743073 826.786586772 1193.842384304 1123.948794847 1202.038669171 1154.080843843 1160.919505912 1203.485010948 1154.562336746 1125.215814417 1154.080843843 1154.080843843 1066.863850763 1066.863850763 1095.491691323  
2386857572 1327.018318246 826.786575173 826.786575173 500.231743073 826.786586772 1189.696149539 1123.948794847 1202.038669171 1154.080843843 1160.919505912 1203.485010948 1123.949009567 1123.948783248 1154.080843843 1154.080843843 957.914208211 957.914208211 997.878515033  
2570462000 1327.018318246 826.786575173 826.786575173 500.231743073 826.786586772 1152.092442647 1123.948794847 1202.038669171 1154.080843843 1134.175557399 1203.485010948 1123.949009567 1123.948783248 1154.080843843 1154.080843843 929.884282647 929.884282647 947.197020511  
2754066428 1327.018318246 826.786575173 826.786575173 500.231743073 826.786586772 1143.116895497 1069.623243475 1083.430536215 1123.948783248 1093.119068943 1144.185976550 1084.534693944 1123.948783248 1123.948783248 1123.948783248 890.192705837 890.192705837 930.728273060  
2937670856 1327.018318246 826.786575173 826.786575173 500.231743073 826.786586772 1089.612944677 1069.623243475 1083.430536215 1123.948783248 1091.373129694 1144.185976550 1084.534693944 1123.948783248 1123.948783248 1123.948783248 876.823494352 876.823494352 925.310305517  
3121275284 1327.018318246 826.786575173 826.786575173 500.231743073 826.786586772 1077.909365648 1069.623243475 1083.430536215 1123.948783248 1091.373129694 1144.185976550 1084.534693944 1123.948783248 1123.948783248 1123.948783248 888.041541448 888.041541448 905.096521833  
3304879712 1327.018318246 826.786575173 826.786575173 500.231743073 826.786586772 1072.853102637 1069.623243475 1083.430536215 1123.948783248 1084.534479224 1144.185976550 1084.534693944 1123.948783248 1123.948783248 1123.948783248 866.900710384 866.900710384 906.630060069  
3488484140 1327.018318246 826.786575173 826.786575173 500.231743073 826.786586772 1054.855766136 1064.639696289 1064.639696289 1123.948783248 1064.639696289 1134.016428348 1064.604361040 1123.948783248 1123.948783248 1123.948783248 830.018127760 830.018127760 892.986326853  
1836044288 1663.663406097 917.089828168 917.089828168 746.573577929 917.089839231 1434.332736703 1208.803071836 1286.295045235 1242.297880721 1285.125600200 1278.794287661 1238.431486140 1207.314856400 1242.701535454 1242.701535454 1191.527938224 1191.527938224 1260.916762215  
2019648716 1663.663406097 917.089828168 917.089828168 746.573577929 917.089839231 1409.939970243 1192.322193560 1286.295045235 1212.726664120 1280.126289977 1278.794287661 1238.431486140 1192.397819951 1190.477962677 1190.477962677 1108.913369781 1108.913369781 1218.976420748  
2203253144 1663.663406097 917.089828168 917.089828168 746.573577929 917.089839231 1332.562424563 1192.322193560 1286.295045235 1212.726664120 1280.126289977 1278.794287661 1238.431486140 1192.397819951 1190.477962677 1190.477962677 1073.063942051 1073.063942051 1143.011350399  
2386857572 1663.663406097 917.089828168 917.089828168 746.573577929 917.089839231 1278.024199278 1107.787650812 1286.295045235 1163.291328286 1227.796463417 1278.794287661 1196.379784620 1169.219845970 1153.311435418 1153.311435418 1070.539651993 1070.539651993 1205.164512171  
2570462000 1663.663406097 917.089828168 917.089828168 746.573577929 917.089839231 1272.789434444 1102.748483112 1286.295045235 1163.291328286 1227.796463417 1278.794287661 1196.379784620 1169.219845970 1153.311435418 1153.311435418 1048.551230524 1048.551230524 1150.629494041  
2754066428 1663.663406097 917.089828168 917.089828168 746.573577929 917.089839231 1141.914823444 1102.748483112 1195.102061122 1160.409165018 1188.739014875 1220.261707865 1158.822083764 1139.102354714 1132.294689610 1132.294689610 964.070888567 964.070888567 1071.210992091  
2937670856 1663.663406097 917.089828168 917.089828168 746.573577929 917.089839231 1096.706247855 1081.524904172 1195.102061122 1160.409165018 1188.739014875 1220.261707865 1158.822083764 1139.102354714 1132.294689610 1132.294689610 953.791872105 953.791872105 1054.479408118  
3121275284 1663.663406097 917.089828168 917.089828168 746.573577929 917.089839231 1055.353411904 1078.308816208 1195.102061122 1132.294689610 1170.110686489 1220.261707865 1120.524933455 1139.102354714 1122.736531561 1122.736531561 991.342309401 991.342309401 1087.104260553  
3304879712 1663.663406097 917.089828168 917.089828168 746.573577929 917.089839231 1055.353411904 1068.290440860 1195.102061122 1132.294689610 1156.479305876 1220.261707865 1120.524933455 1139.102354714 1122.736531561 1122.736531561 952.105579114 952.105579114 1064.583593732  
3488484140 1663.663406097 917.089828168 917.089828168 746.573577929 917.089839231 1021.306849781 1068.290440860 1162.902075236 1121.634651078 1156.479305876 1215.323628349 1120.524933455 1105.749186658 1099.634285293 1099.634285293 933.597527624 933.597527624 1056.702389764  
1836044288 2202.646131550 1244.872455475 1244.872455475 957.773676075 1244.872466423 1767.767525685 1513.789826204 1663.246978879 1607.600829518 1626.204581896 1585.769112023 1544.533842993 1477.359016361 1577.286338465 1577.286338465 1492.467540025 1492.467540025 1560.347351416  
2019648716 2202.646131550 1244.872455475 1244.872455475 957.773676075 1244.872466423 1696.447733457 1501.966101499 1663.246978879 1607.600829518 1626.204581896 1579.367875523 1529.116465796 1525.980545684 1535.170036694 1535.170036694 1431.432086095 1431.432086095 1534.766079695  
2203253144 2202.646131550 1244.872455475 1244.872455475 957.773676075 1244.872466423 1643.041443346 1501.966101499 1663.246978879 1607.600829518 1625.198257151 1579.367875523 1529.116465796 1525.980545684 1535.170036694 1535.170036694 1432.234078631 1432.234078631 1514.176319226  
2386857572 2202.646131550 1244.872455475 1244.872455475 957.773676075 1244.872466423 1583.055600788 1406.659687351 1663.246978879 1474.194388523 1553.817754712 1571.252249035 1508.711401080 1437.578672109 1468.152360629 1468.152360629 1446.756483901 1446.756483901 1516.975709628  
2570462000 2202.646131550 1244.872455475 1244.872455475 957.773676075 1244.872466423 1557.365109070 1387.689309111 1663.246978879 1474.194388523 1553.817754712 1571.252249035 1508.711401080 1437.578672109 1504.266820381 1504.266820381 1425.692684087 1425.692684087 1494.858081073  
2754066428 2202.646131550 1244.872455475 1244.872455475 957.773676075 1244.872466423 1349.737414930 1387.689309111 1557.233091650 1440.853566581 1517.385674805 1512.323620770 1423.164179713 1424.943490351 1424.943490351 1424.943490351 1302.398368997 1302.398368997 1406.314071402  
2937670856 2202.646131550 1244.872455475 1244.872455475 957.773676075 1244.872466423 1349.737414930 1387.689309111 1557.233091650 1440.853566581 1517.385674805 1512.323620770 1423.164179713 1424.943490351 1424.943490351 1424.943490351 1289.882824288 1289.882824288 1405.250542375  
3121275284 2202.646131550 1244.872455475 1244.872455475 957.773676075 1244.872466423 1343.208197374 1369.165381399 1557.233091650 1389.698794569 1481.055805756 1512.323620770 1403.645787957 1424.943490351 1448.176805225 1448.176805225 1325.125289689 1325.125289689 1383.784528398  
3304879712 2202.646131550 1244.872455475 1244.872455475 957.773676075 1244.872466423 1337.078594360 1364.528997589 1557.233091650 1389.698794569 1481.055805756 1512.323620770 1403.645787957 1424.943490351 1448.176805225 1448.176805225 1269.850657816 1269.850657816 1384.884005850  
3488484140 2202.646131550 1244.872455475 1244.872455475 957.773676075 1244.872466423 1294.481703816 1364.528997589 1522.514545837 1389.698794569 1481.055805756 1497.084113418 1382.581160271 1364.556567440 1364.556567440 1364.556567440 1245.246481530 1245.246481530 1379.077803675  
1836044288 1159.485949134 724.251966512 724.251966512 435.233982622 724.251977525 1105.855301398 1029.551797942 1088.744939030 1051.778320107 1046.511234707 1088.744928017 1046.511569597 1060.614070968 1050.917419177 1050.917419177 1030.468931752 1030.468931752 1078.650871099  
2019648716 1159.485949134 724.251966512 724.251966512 435.233982622 724.251977525 1070.709038107 1029.551797942 1088.744939030 1051.778320107 1046.511234707 1088.744928017 1046.511569597 1030.468931752 1030.468931752 1030.468931752 1017.445097869 1017.445097869 1067.660083546  
2203253144 1159.485949134 724.251966512 724.251966512 435.233982622 724.251977525 1067.432049261 1029.551797942 1088.744939030 1051.778320107 1046.511234707 1088.744928017 1046.511569597 1030.468931752 1030.468931752 1030.468931752 1017.445097869 1017.445097869 1061.132421257  
2386857572 1159.485949134 724.251966512 724.251966512 435.233982622 724.251977525 1018.080096351 968.687603984 1088.744939030 968.047386627 1032.823874562 1088.744928017 1029.552132832 1029.551786929 968.047386627 968.047386627 952.625784427 952.625784427 982.471564266  
2570462000 1159.485949134 724.251966512 724.251966512 435.233982622 724.251977525 1018.080096351 968.687603984 1088.744939030 968.047386627 1029.551797942 1088.744928017 1029.552132832 1029.551786929 968.047386627 968.047386627 952.625784427 952.625784427 958.676630818  
2754066428 1159.485949134 724.251966512 724.251966512 435.233982622 724.251977525 923.395758951 968.687603984 992.818325779 968.047386627 991.417864542 1035.052019089 991.418199432 973.547618787 968.047386627 968.047386627 774.840397356 774.840397356 867.536710113  
2937670856 1159.485949134 724.251966512 724.251966512 435.233982622 724.251977525 911.084551021 968.687603984 992.818325779 968.047386627 991.417864542 1035.052019089 991.418199432 973.547618787 968.047386627 968.047386627 774.840397356 774.840397356 867.536710113  
3121275284 1159.485949134 724.251966512 724.251966512 435.233982622 724.251977525 911.084551021 968.687603984 992.818325779 968.047386627 991.417864542 1035.052019089 991.418199432 968.047386627 968.047386627 968.047386627 755.848192165 755.848192165 845.501733417  
3304879712 1159.485949134 724.251966512 724.251966512 435.233982622 724.251977525 911.084551021 968.687603984 992.818325779 968.047386627 991.417864542 1035.052019089 991.418199432 968.047386627 968.047386627 968.047386627 750.997552212 750.997552212 799.006631417  
3488484140 1159.485949134 724.251966512 724.251966512 435.233982622 724.251977525 911.084551021 968.687603984 974.237036389 968.047386627 968.736804229 1035.052019089 968.047732530 968.047386627 968.047386627 968.047386627 748.072015704 748.072015704 784.727409795  
1836044288 1285.355181346 797.023031768 797.023031768 488.332149578 797.023043460 1215.803172297 1058.819721523 1169.538850585 1131.977645067 1141.598402819 1140.251053114 1083.838321771 1074.988566079 1131.107053594 1131.107053594 1124.505492383 1124.505492383 1149.925681343  
