capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
36300 0.011808293 0.009015364 0.009015364 0.002792929	0.009030174 0.011716614 0.011707546 0.011729038 0.011701448 0.011712794 0.011740345 0.011713412 0.011724237 0.011724237 0.011704807 0.011704807 0.011704807
38720 0.011808293 0.009015364 0.009015364 0.002792929	0.009030174 0.011716614 0.011707546 0.011729038 0.011701448 0.011712794 0.011740345 0.011713412 0.011724237 0.011724237 0.011704807 0.011704807 0.011704807
41140 0.011808293 0.009015364 0.009015364 0.002792929	0.009030174 0.011419582 0.011525617 0.011576101 0.011519519 0.011551455 0.011523756 0.011183995 0.011090669 0.011090669 0.011131817 0.011131817 0.011240858
43560 0.011808293 0.009015364 0.009015364 0.002792929	0.009030174 0.010955005 0.010511787 0.010948998 0.010627310 0.010914020 0.010813100 0.010496616 0.010493431 0.010493431 0.010244132 0.010244132 0.010262091
45980 0.011808293 0.009015364 0.009015364 0.002792929	0.009030174 0.010498364 0.010112393 0.009159281 0.010227916 0.010359782 0.009152267 0.010383005 0.010443241 0.010443241 0.010091442 0.010091442 0.010077834
24200 0.010555644 0.007758058 0.007758058 0.002797586	0.007773497 0.010555644 0.010534340 0.010507494 0.010555644 0.010515697 0.010535008 0.010513181 0.010526805 0.010526805 0.010507494 0.010507494 0.010507494
26620 0.010555644 0.007758058 0.007758058 0.002797586	0.007773497 0.010555644 0.010534340 0.010507494 0.010555644 0.010515697 0.010535008 0.010513181 0.010526805 0.010526805 0.010507494 0.010507494 0.010507494
29040 0.010555644 0.007758058 0.007758058 0.002797586	0.007773497 0.010555644 0.010534340 0.010507494 0.010555644 0.010515697 0.010535008 0.010513181 0.010526805 0.010526805 0.010507494 0.010507494 0.010507494
31460 0.010555644 0.007758058 0.007758058 0.002797586	0.007773497 0.010530285 0.010490717 0.010491053 0.010503939 0.010447508 0.010473315 0.010421383 0.010396539 0.010396539 0.010464089 0.010464089 0.010464089
33880 0.010555644 0.007758058 0.007758058 0.002797586	0.007773497 0.010444535 0.010474276 0.010490935 0.010395254 0.010447508 0.010473315 0.010421383 0.010396539 0.010396539 0.010490935 0.010490935 0.010490935
36300 0.010555644 0.007758058 0.007758058 0.002797586	0.007773497 0.010444535 0.010474276 0.010490935 0.010395254 0.010447508 0.010473315 0.010421383 0.010396539 0.010396539 0.010490935 0.010490935 0.010490935
38720 0.010555644 0.007758058 0.007758058 0.002797586	0.007773497 0.010444535 0.010474276 0.010490935 0.010395254 0.010447508 0.010473315 0.010421383 0.010396539 0.010396539 0.010490935 0.010490935 0.010490935
41140 0.010555644 0.007758058 0.007758058 0.002797586	0.007773497 0.010271830 0.010271256 0.010262689 0.010192234 0.010258389 0.010264114 0.009992139 0.009720477 0.009720477 0.009888261 0.009888261 0.009900574
43560 0.010555644 0.007758058 0.007758058 0.002797586	0.007773497 0.009616359 0.009074328 0.009627025 0.009152541 0.009785719 0.009187893 0.009500364 0.009414568 0.009414568 0.008858208 0.008858208 0.008839534
45980 0.010555644 0.007758058 0.007758058 0.002797586	0.007773497 0.009397026 0.008807456 0.009271723 0.008885669 0.009233264 0.008838643 0.009264986 0.009353653 0.009353653 0.008773816 0.008773816 0.008773540
24200 0.011061906 0.008239075 0.008239075 0.002822831	0.008253767 0.011061906 0.011033035 0.011033035 0.011033551 0.011033035 0.011034282 0.010994940 0.010977851 0.010977851 0.010990282 0.010990282 0.010990516
26620 0.011061906 0.008239075 0.008239075 0.002822831	0.008253767 0.011061906 0.011033035 0.011033035 0.011033551 0.011033035 0.011034282 0.010994940 0.010977851 0.010977851 0.010990282 0.010990282 0.010990516
29040 0.011061906 0.008239075 0.008239075 0.002822831	0.008253767 0.011061906 0.011033035 0.011033035 0.011033551 0.011033035 0.011034282 0.010994940 0.010977851 0.010977851 0.010990282 0.010990282 0.010990516
31460 0.011061906 0.008239075 0.008239075 0.002822831	0.008253767 0.010919862 0.010968591 0.011011774 0.010962503 0.010954253 0.010956927 0.010858525 0.010838890 0.010838890 0.010846215 0.010846215 0.010878981
33880 0.011061906 0.008239075 0.008239075 0.002822831	0.008253767 0.010841970 0.010857964 0.010892348 0.010839338 0.010868828 0.010892369 0.010859885 0.010857616 0.010857616 0.010937074 0.010937074 0.010935517
36300 0.011061906 0.008239075 0.008239075 0.002822831	0.008253767 0.010841970 0.010857964 0.010892348 0.010839338 0.010868828 0.010892369 0.010853441 0.010819305 0.010819305 0.010937074 0.010937074 0.010935517
38720 0.011061906 0.008239075 0.008239075 0.002822831	0.008253767 0.010841970 0.010857964 0.010892348 0.010839338 0.010868828 0.010892369 0.010853441 0.010819305 0.010819305 0.010937074 0.010937074 0.010935517
41140 0.011061906 0.008239075 0.008239075 0.002822831	0.008253767 0.010763103 0.010734188 0.010713668 0.010752653 0.010684124 0.010767156 0.010261673 0.010434844 0.010434844 0.010511325 0.010511325 0.010395670
43560 0.011061906 0.008239075 0.008239075 0.002822831	0.008253767 0.010058733 0.009907195 0.010005774 0.009946042 0.010052721 0.009786706 0.009883069 0.009883780 0.009883780 0.009577313 0.009577313 0.009702312
45980 0.011061906 0.008239075 0.008239075 0.002822831	0.008253767 0.009826099 0.009468938 0.009710219 0.009533098 0.009682111 0.009202592 0.009601455 0.009708940 0.009708940 0.009476570 0.009476570 0.009464487
24200 0.009170073 0.006382201 0.006382201 0.002787872	0.006396618 0.009164516 0.009162472 0.009162472 0.009170073 0.009170073 0.009170073 0.009082817 0.009109247 0.009109247 0.008977912 0.008977912 0.009023042
26620 0.009170073 0.006382201 0.006382201 0.002787872	0.006396618 0.009164516 0.009162472 0.009162472 0.009170073 0.009170073 0.009170073 0.009082817 0.009109247 0.009109247 0.008977912 0.008977912 0.009023042
29040 0.009170073 0.006382201 0.006382201 0.002787872	0.006396618 0.009164516 0.009162472 0.009162472 0.009170073 0.009170073 0.009170073 0.009082817 0.009109247 0.009109247 0.008977912 0.008977912 0.009023042
31460 0.009170073 0.006382201 0.006382201 0.002787872	0.006396618 0.009105655 0.009111591 0.009075072 0.009090848 0.009084738 0.008973565 0.008863533 0.008895303 0.008895303 0.008901676 0.008901676 0.008909651
33880 0.009170073 0.006382201 0.006382201 0.002787872	0.006396618 0.009015001 0.008999071 0.008963696 0.008970727 0.008888189 0.008899667 0.008900432 0.008907063 0.008907063 0.008924234 0.008924234 0.008953504
36300 0.009170073 0.006382201 0.006382201 0.002787872	0.006396618 0.009015001 0.008999071 0.008917432 0.008970727 0.008861847 0.008869232 0.008900432 0.008907063 0.008907063 0.008924234 0.008924234 0.008953504
38720 0.009170073 0.006382201 0.006382201 0.002787872	0.006396618 0.009015001 0.008999071 0.008917432 0.008970727 0.008861847 0.008869232 0.008900432 0.008907063 0.008907063 0.008924234 0.008924234 0.008953504
41140 0.009170073 0.006382201 0.006382201 0.002787872	0.006396618 0.008774031 0.008766858 0.008751005 0.008782776 0.008630170 0.007471678 0.008462876 0.008544693 0.008544693 0.008425140 0.008425140 0.008546332
43560 0.009170073 0.006382201 0.006382201 0.002787872	0.006396618 0.008169993 0.008166724 0.008294325 0.008121957 0.008130005 0.007001110 0.007951595 0.007912909 0.007912909 0.007843748 0.007843748 0.007812239
45980 0.009170073 0.006382201 0.006382201 0.002787872	0.006396618 0.008053750 0.007780938 0.007865718 0.007970832 0.007914018 0.006641777 0.007881522 0.007991857 0.007991857 0.007514661 0.007514661 0.007591118
24200 0.009669428 0.006916084 0.006916084 0.002753344	0.006930251 0.009669428 0.009669428 0.009651826 0.009669428 0.009669428 0.009669428 0.009603670 0.009605264 0.009605264 0.009595225 0.009595225 0.009588126
26620 0.009669428 0.006916084 0.006916084 0.002753344	0.006930251 0.009669428 0.009669428 0.009651826 0.009669428 0.009669428 0.009669428 0.009603670 0.009605264 0.009605264 0.009595225 0.009595225 0.009588126
29040 0.009669428 0.006916084 0.006916084 0.002753344	0.006930251 0.009669428 0.009669428 0.009651826 0.009669428 0.009669428 0.009669428 0.009603670 0.009605264 0.009605264 0.009595225 0.009595225 0.009588126
31460 0.009669428 0.006916084 0.006916084 0.002753344	0.006930251 0.009539758 0.009516336 0.009581210 0.009516718 0.009542353 0.009493561 0.009344696 0.009485279 0.009485279 0.009510368 0.009510368 0.009270120
33880 0.009669428 0.006916084 0.006916084 0.002753344	0.006930251 0.009477374 0.009494056 0.009497376 0.009479313 0.009466800 0.009420688 0.009451252 0.009478864 0.009478864 0.009490933 0.009490933 0.009498032
36300 0.009669428 0.006916084 0.006916084 0.002753344	0.006930251 0.009477374 0.009494056 0.009497376 0.009479313 0.009466800 0.009420688 0.009451252 0.009478864 0.009478864 0.009490933 0.009490933 0.009498032
38720 0.009669428 0.006916084 0.006916084 0.002753344	0.006930251 0.009477374 0.009494056 0.009497376 0.009479313 0.009466800 0.009420688 0.009451252 0.009478864 0.009478864 0.009490933 0.009490933 0.009498032
41140 0.009669428 0.006916084 0.006916084 0.002753344	0.006930251 0.009261267 0.009181909 0.009276772 0.009183356 0.009237109 0.009258647 0.008852898 0.008933786 0.008933786 0.008940467 0.008940467 0.008998798
43560 0.009669428 0.006916084 0.006916084 0.002753344	0.006930251 0.008676124 0.008234489 0.008564251 0.008718972 0.008600089 0.008157523 0.008435126 0.008434260 0.008434260 0.007969640 0.007969640 0.008012165
45980 0.009669428 0.006916084 0.006916084 0.002753344	0.006930251 0.008509730 0.007885958 0.008379556 0.008342150 0.008267465 0.007855135 0.008416166 0.008459206 0.008459206 0.007823162 0.007823162 0.007823162
24200 0.008715762 0.006408916 0.006408916 0.002306846	0.006423092 0.008715762 0.008715762 0.008715762 0.008715762 0.008715762 0.008715762 0.008709330 0.008709330 0.008709330 0.008695864 0.008695864 0.008695864
26620 0.008715762 0.006408916 0.006408916 0.002306846	0.006423092 0.008696264 0.008715762 0.008715762 0.008695864 0.008715762 0.008715762 0.008689432 0.008689432 0.008689432 0.008695864 0.008695864 0.008695864
29040 0.008715762 0.006408916 0.006408916 0.002306846	0.006423092 0.008689832 0.008715762 0.008715762 0.008689432 0.008715762 0.008715762 0.008689432 0.008689432 0.008689432 0.008695864 0.008695864 0.008695864
31460 0.008715762 0.006408916 0.006408916 0.002306846	0.006423092 0.008637874 0.008650346 0.008651592 0.008633800 0.008691802 0.008681652 0.008639841 0.008639841 0.008639841 0.008668863 0.008668863 0.008668863
33880 0.008715762 0.006408916 0.006408916 0.002306846	0.006423092 0.008637874 0.008650346 0.008651592 0.008633800 0.008664124 0.008664716 0.008643311 0.008643311 0.008643311 0.008668863 0.008668863 0.008668863
36300 0.008715762 0.006408916 0.006408916 0.002306846	0.006423092 0.008637874 0.008650346 0.008651592 0.008633800 0.008664124 0.008664716 0.008643311 0.008643311 0.008643311 0.008670518 0.008670518 0.008670518
38720 0.008715762 0.006408916 0.006408916 0.002306846	0.006423092 0.008637874 0.008650346 0.008651592 0.008633800 0.008664124 0.008664716 0.008606642 0.008643311 0.008643311 0.008670518 0.008670518 0.008670518
41140 0.008715762 0.006408916 0.006408916 0.002306846	0.006423092 0.008521012 0.008484197 0.008495515 0.008468759 0.008533796 0.008543641 0.008242289 0.008136697 0.008136697 0.008189709 0.008189709 0.008151065
43560 0.008715762 0.006408916 0.006408916 0.002306846	0.006423092 0.007758121 0.007869825 0.007989626 0.007931119 0.007853865 0.007399055 0.007542595 0.007648533 0.007648533 0.007486452 0.007486452 0.007596604
45980 0.008715762 0.006408916 0.006408916 0.002306846	0.006423092 0.007533699 0.007443147 0.007599287 0.007529704 0.007469425 0.006923791 0.007422030 0.007580122 0.007580122 0.007427174 0.007427174 0.007427174
24200 0.011577201 0.008658323 0.008658323 0.002918878	0.008674040 0.011577201 0.011577201 0.011577201 0.011577201 0.011577201 0.011577201 0.011562227 0.011562227 0.011562227 0.011562227 0.011562227 0.011562227
26620 0.011577201 0.008658323 0.008658323 0.002918878	0.008674040 0.011577201 0.011577201 0.011577201 0.011577201 0.011577201 0.011577201 0.011562227 0.011562227 0.011562227 0.011562227 0.011562227 0.011562227
29040 0.011577201 0.008658323 0.008658323 0.002918878	0.008674040 0.011577201 0.011577201 0.011577201 0.011577201 0.011577201 0.011577201 0.011562227 0.011562227 0.011562227 0.011562227 0.011562227 0.011562227
31460 0.011577201 0.008658323 0.008658323 0.002918878	0.008674040 0.011538230 0.011533862 0.011535978 0.011527745 0.011577201 0.011577201 0.011520937 0.011513903 0.011513903 0.011524952 0.011524952 0.011481755
33880 0.011577201 0.008658323 0.008658323 0.002918878	0.008674040 0.011516672 0.011526316 0.011506874 0.011527745 0.011522798 0.011497143 0.011466834 0.011518351 0.011518351 0.011535560 0.011535560 0.011535560
36300 0.011577201 0.008658323 0.008658323 0.002918878	0.008674040 0.011516672 0.011526316 0.011506874 0.011527745 0.011522798 0.011497143 0.011466834 0.011518351 0.011518351 0.011535560 0.011535560 0.011535560
38720 0.011577201 0.008658323 0.008658323 0.002918878	0.008674040 0.011516672 0.011526316 0.011506874 0.011527745 0.011522798 0.011497143 0.011466834 0.011518351 0.011518351 0.011535560 0.011535560 0.011535560
41140 0.011577201 0.008658323 0.008658323 0.002918878	0.008674040 0.011429462 0.011447368 0.011466229 0.011431088 0.011419557 0.011382888 0.011067446 0.011077002 0.011077002 0.011126430 0.011126430 0.011024566
43560 0.011577201 0.008658323 0.008658323 0.002918878	0.008674040 0.010431629 0.010372978 0.009875422 0.010419144 0.010460905 0.009762046 0.010224148 0.010251641 0.010251641 0.010054128 0.010054128 0.010054841
45980 0.011577201 0.008658323 0.008658323 0.002918878	0.008674040 0.010268248 0.009857509 0.009395955 0.009911172 0.010001209 0.009257611 0.010256304 0.010258144 0.010258144 0.009853930 0.009853930 0.009853930
24200 0.008484757 0.006141210 0.006141210 0.002343547	0.006155636 0.008484757 0.008470873 0.008470873 0.008484757 0.008470873 0.008473887 0.008464104 0.008464104 0.008464104 0.008460003 0.008460003 0.008460003
26620 0.008484757 0.006141210 0.006141210 0.002343547	0.006155636 0.008484757 0.008470873 0.008470873 0.008484757 0.008470873 0.008473887 0.008464104 0.008464104 0.008464104 0.008460003 0.008460003 0.008460003
29040 0.008484757 0.006141210 0.006141210 0.002343547	0.006155636 0.008484757 0.008470873 0.008470873 0.008484757 0.008470873 0.008473887 0.008464104 0.008464104 0.008464104 0.008460003 0.008460003 0.008460003
31460 0.008484757 0.006141210 0.006141210 0.002343547	0.006155636 0.008440834 0.008460003 0.008460003 0.008453044 0.008436463 0.008445650 0.008418109 0.008418109 0.008418109 0.008414008 0.008414008 0.008436463
33880 0.008484757 0.006141210 0.006141210 0.002343547	0.006155636 0.008407239 0.008452863 0.008452863 0.008421521 0.008429694 0.008438510 0.008407239 0.008407239 0.008407239 0.008430997 0.008430997 0.008429323
36300 0.008484757 0.006141210 0.006141210 0.002343547	0.006155636 0.008407239 0.008436907 0.008436907 0.008421521 0.008429694 0.008438510 0.008407239 0.008407239 0.008407239 0.008430997 0.008430997 0.008429323
38720 0.008484757 0.006141210 0.006141210 0.002343547	0.006155636 0.008407239 0.008436907 0.008436907 0.008421521 0.008429694 0.008438510 0.008407239 0.008407239 0.008407239 0.008430997 0.008430997 0.008429323
41140 0.008484757 0.006141210 0.006141210 0.002343547	0.006155636 0.008286971 0.008379823 0.008172450 0.008347194 0.008357579 0.008383371 0.007874377 0.007960600 0.007960600 0.007909175 0.007909175 0.008001271
43560 0.008484757 0.006141210 0.006141210 0.002343547	0.006155636 0.007682720 0.007362396 0.007479168 0.007378121 0.006659150 0.007459344 0.007520200 0.007184581 0.007184581 0.007264701 0.007264701 0.007302376
45980 0.008484757 0.006141210 0.006141210 0.002343547	0.006155636 0.007378183 0.007037937 0.007094883 0.007112440 0.006250728 0.006886913 0.007244695 0.007336697 0.007336697 0.006980079 0.006980079 0.006995397
24200 0.010474853 0.007853225 0.007853225 0.002621628	0.007867450 0.010468888 0.010449906 0.009455017 0.010449906 0.010458552 0.009455017 0.010395551 0.010326831 0.010326831 0.010377820 0.010377820 0.010359005
26620 0.010474853 0.007853225 0.007853225 0.002621628	0.007867450 0.010468888 0.010449906 0.009455017 0.010449906 0.010458552 0.009455017 0.010395551 0.010326831 0.010326831 0.010377820 0.010377820 0.010359005
29040 0.010474853 0.007853225 0.007853225 0.002621628	0.007867450 0.010468888 0.010449906 0.009455017 0.010449906 0.010458552 0.009455017 0.010395551 0.010326831 0.010326831 0.010377820 0.010377820 0.010359005
31460 0.010474853 0.007853225 0.007853225 0.002621628	0.007867450 0.010279423 0.010095107 0.009355510 0.010089142 0.010402873 0.009388483 0.009853213 0.009885916 0.009885916 0.010186059 0.010186059 0.010065706
33880 0.010474853 0.007853225 0.007853225 0.002621628	0.007867450 0.010165382 0.010012683 0.009293665 0.010064153 0.010271629 0.009319931 0.009862889 0.010136725 0.010136725 0.009808552 0.009808552 0.010041190
36300 0.010474853 0.007853225 0.007853225 0.002621628	0.007867450 0.010142683 0.010012683 0.009266052 0.010064153 0.010252742 0.009292318 0.009862889 0.010136725 0.010136725 0.009808552 0.009808552 0.010041190
38720 0.010474853 0.007853225 0.007853225 0.002621628	0.007867450 0.010142683 0.010012683 0.009266052 0.010064153 0.010252742 0.009292318 0.009862889 0.010136725 0.010136725 0.009808552 0.009808552 0.010041190
41140 0.010474853 0.007853225 0.007853225 0.002621628	0.007867450 0.009943027 0.009833910 0.009073664 0.009885380 0.010144944 0.009023253 0.009705749 0.009602115 0.009602115 0.009406264 0.009406264 0.009516941
43560 0.010474853 0.007853225 0.007853225 0.002621628	0.007867450 0.009331939 0.008992605 0.008410291 0.008999726 0.009291993 0.008083427 0.008997104 0.009091625 0.009091625 0.007931251 0.007931251 0.009013166
45980 0.010474853 0.007853225 0.007853225 0.002621628	0.007867450 0.009169117 0.008829960 0.008078416 0.008867873 0.009040702 0.007888383 0.009080970 0.009084274 0.009084274 0.007881866 0.007881866 0.008821303
