capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
988 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.872466423 1856.478167426 1602.025795083 1539.424793965 1739.527997703 1497.578983762 1502.355381544 1540.001231389 2022.594430431 2022.594430431 1535.942083879 1535.942083879 1549.339925883
1077 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.872466423 1822.208825966 1504.928735761 1521.507150096 1637.026244653 1468.000465622 1433.817790999 1565.397696556 1864.982531873 1864.982531873 1376.085464950 1376.085464950 1505.743850749
1166 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.872466423 1803.377569482 1504.320270608 1509.342957009 1607.222232981 1465.533574639 1428.139652140 1469.434508802 1594.112601565 1594.112601565 1428.828219749 1428.828219749 1467.169089002
1255 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.872466423 1756.823695272 1454.527166586 1466.633961036 1531.085148976 1453.427009731 1423.400179506 1425.587648632 1353.758624978 1353.758624978 1383.966393893 1383.966393893 1499.200370046
1344 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.872466423 1730.685593518 1454.526314305 1464.811185309 1531.084432011 1395.127187394 1392.579208550 1418.419119006 1349.888696248 1349.888696248 1344.529046619 1344.529046619 1428.472520647
1433 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.872466423 1705.437056483 1415.412058370 1415.127015267 1521.977264386 1365.197827066 1392.444035141 1311.056364372 1334.134686469 1334.134686469 1394.970962543 1394.970962543 1405.927840321
1522 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.872466423 1567.826741682 1397.500819713 1414.979043913 1443.962867494 1359.594845855 1391.130123354 1305.867587189 1345.236113594 1345.236113594 1368.958908818 1368.958908818 1418.764476003
1611 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.872466423 1567.717297103 1374.264587283 1373.788743128 1443.719209024 1358.018122786 1385.699024888 1304.337692895 1314.523733177 1314.523733177 1376.605864256 1376.605864256 1414.396468757
1700 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.872466423 1547.077325381 1368.740275276 1373.788531312 1438.194860502 1333.259584972 1347.322328303 1304.334010388 1317.674062883 1317.674062883 1307.615993281 1307.615993281 1416.897695000
899 1159.485949134 724.251966512 724.251966512 435.233982622	724.251977525 1112.939066770 1000.270324435 991.365847026 1011.729557071 976.585463876 985.357477248 995.170033513 1089.541481004 1089.541481004 1005.446745513 1005.446745513 983.931341260
988 1159.485949134 724.251966512 724.251966512 435.233982622	724.251977525 1045.764543413 829.473069714 990.387255289 888.666205669 976.469425107 979.831966659 981.861200390 1042.180756006 1042.180756006 796.602874196 796.602874196 829.538140778
1077 1159.485949134 724.251966512 724.251966512 435.233982622	724.251977525 1035.197577722 829.472164714 990.386291225 850.529026041 914.727580092 925.276653797 988.456306124 1089.484976697 1089.484976697 790.068527856 790.068527856 829.537556834
1166 1159.485949134 724.251966512 724.251966512 435.233982622	724.251977525 1031.919322413 768.315766430 856.278654821 781.804706012 853.815568218 856.729286165 895.586842409 1013.492962313 1013.492962313 732.303000679 732.303000679 768.380849913
1255 1159.485949134 724.251966512 724.251966512 435.233982622	724.251977525 983.729125275 768.314193774 856.274905390 781.803029238 852.897753363 826.183864864 917.649204462 846.085575883 846.085575883 727.337581330 727.337581330 737.837019154
1344 1159.485949134 724.251966512 724.251966512 435.233982622	724.251977525 983.614021968 742.858723629 847.254694257 750.342534085 851.773976524 825.021476873 902.714287388 785.229896330 785.229896330 724.275492012 724.275492012 736.919801522
1433 1159.485949134 724.251966512 724.251966512 435.233982622	724.251977525 872.550537099 729.170504071 785.522057355 750.229617644 785.458214295 764.109857795 847.159613738 785.521726180 785.521726180 737.407315401 737.407315401 765.304600258
1522 1159.485949134 724.251966512 724.251966512 435.233982622	724.251977525 864.974743977 729.170128090 785.521498481 750.229331754 785.457899344 733.047243845 785.518586332 785.523189866 785.523189866 734.809794348 734.809794348 765.303637168
1611 1159.485949134 724.251966512 724.251966512 435.233982622	724.251977525 859.009678477 729.169621364 785.521234639 750.228779541 785.457424298 733.046713719 785.517766494 785.522687660 785.522687660 733.767408625 733.767408625 765.303941546
1700 1159.485949134 724.251966512 724.251966512 435.233982622	724.251977525 859.009359524 724.275408163 785.520946650 724.275403519 785.457264607 733.046477442 785.516821044 785.522622615 785.522622615 724.274849911 724.274849911 724.343627458
899 1285.355181346 797.023031768 797.023031768 488.332149578	797.023043460 1250.169939695 1195.511874982 1104.766910470 1196.354940385 1180.269055768 1204.157667859 1147.393390222 1194.657391314 1194.657391314 1083.829025523 1083.829025523 1182.035624176
988 1285.355181346 797.023031768 797.023031768 488.332149578	797.023043460 1211.782773778 1105.821956723 1086.751084631 1136.370735423 1120.503079886 1144.231212673 1164.293229204 1215.031236817 1215.031236817 987.806361276 987.806361276 1136.882970322
1077 1285.355181346 797.023031768 797.023031768 488.332149578	797.023043460 1210.513916522 1060.602322928 1083.401061552 1135.040690089 1120.145448788 1143.755269590 1112.692034033 1216.843635965 1216.843635965 938.695926677 938.695926677 1089.662538011
1166 1285.355181346 797.023031768 797.023031768 488.332149578	797.023043460 1194.751113642 1060.279960490 1083.400005785 1134.589570771 1059.349366520 1079.136283383 1107.597420075 1171.847347800 1171.847347800 938.150823551 938.150823551 1089.160643536
1255 1285.355181346 797.023031768 797.023031768 488.332149578	797.023043460 1144.328087198 997.765696807 1007.528459960 1060.377104317 995.201731116 961.473105433 1023.419138611 928.852881501 928.852881501 901.475545195 901.475545195 1030.769261695
1344 1285.355181346 797.023031768 797.023031768 488.332149578	797.023043460 1113.443043112 951.817369070 987.978404452 1040.826936303 934.372709218 885.455756419 1064.783392630 932.412138952 932.412138952 838.325435141 838.325435141 1001.058122516
1433 1285.355181346 797.023031768 797.023031768 488.332149578	797.023043460 1111.584186373 891.444560398 984.655380801 980.453486900 934.317359312 885.278419760 910.197907725 899.316967348 899.316967348 865.807244562 865.807244562 950.849234476
1522 1285.355181346 797.023031768 797.023031768 488.332149578	797.023043460 1109.925575763 891.442524388 982.557440408 975.378227002 928.998853587 885.077182139 873.978106529 902.649234996 902.649234996 856.543843455 856.543843455 950.847328654
1611 1285.355181346 797.023031768 797.023031768 488.332149578	797.023043460 1101.466436675 870.849873247 922.052583356 975.377184747 898.737365821 883.984159179 857.325795749 872.028680383 872.028680383 809.716376526 809.716376526 930.354660364
1700 1285.355181346 797.023031768 797.023031768 488.332149578	797.023043460 1101.465908583 870.849710230 897.416561074 945.671342060 877.833885643 825.015254196 857.301278622 894.322989194 894.322989194 843.281555314 843.281555314 930.354666587
899 2341.708684092 1257.296560530 1257.296560530 1084.412123562	1257.296572454 2229.247662630 2079.852329596 2175.944189202 2159.089892660 2160.122095565 2127.642599882 2088.109713710 2301.338251361 2301.338251361 2113.391682288 2113.391682288 2142.221775571
988 2341.708684092 1257.296560530 1257.296560530 1084.412123562	1257.296572454 2149.388362520 2060.198039116 2094.176671492 2119.021963075 1983.966924001 1959.853500339 2089.587537836 2301.241623109 2301.241623109 2068.947363210 2068.947363210 2014.442312374
1077 2341.708684092 1257.296560530 1257.296560530 1084.412123562	1257.296572454 2108.024629213 1938.488403075 2001.728517780 2059.694826163 1949.415973998 1878.368934994 2075.615291664 2192.431267421 2192.431267421 1681.266559970 1681.266559970 1847.216329235
1166 2341.708684092 1257.296560530 1257.296560530 1084.412123562	1257.296572454 1925.976031896 1855.132619814 1856.695526459 1944.238743572 1818.023314311 1754.374642026 1876.888347558 2125.882414251 2125.882414251 1571.539737304 1571.539737304 1804.456130604
1255 2341.708684092 1257.296560530 1257.296560530 1084.412123562	1257.296572454 1895.675057894 1815.208299194 1848.049767190 1923.248448826 1691.414903217 1667.566647517 1750.056710036 1753.353255361 1753.353255361 1567.995963982 1567.995963982 1716.355055587
1344 2341.708684092 1257.296560530 1257.296560530 1084.412123562	1257.296572454 1866.217553386 1688.407889992 1765.721066737 1794.711342613 1660.387270354 1630.748755108 1729.118852410 1539.345232869 1539.345232869 1475.979931950 1475.979931950 1559.320029841
1433 2341.708684092 1257.296560530 1257.296560530 1084.412123562	1257.296572454 1821.712344716 1578.660679080 1670.124088936 1706.370388244 1530.036247593 1515.921420049 1681.046875575 1617.676020888 1617.676020888 1507.988419635 1507.988419635 1621.498501539
1522 2341.708684092 1257.296560530 1257.296560530 1084.412123562	1257.296572454 1765.076778577 1516.342996317 1574.080540422 1612.979902284 1483.601382800 1472.936278415 1524.829436111 1493.600710030 1493.600710030 1463.573010198 1463.573010198 1576.725157128
1611 2341.708684092 1257.296560530 1257.296560530 1084.412123562	1257.296572454 1669.449233498 1513.195996351 1572.405841943 1584.382166951 1483.587972409 1472.761907698 1538.116752972 1394.144568879 1394.144568879 1409.575347017 1409.575347017 1536.415980318
1700 2341.708684092 1257.296560530 1257.296560530 1084.412123562	1257.296572454 1634.652258330 1484.597783171 1524.553403994 1584.381358020 1454.816421466 1440.448701433 1437.242746773 1379.409350951 1379.409350951 1417.082190343 1417.082190343 1531.698217825
899 236.514967795 202.044337209 202.044337209 34.470630586	202.044349415 224.632468685 205.156137680 235.355154600 205.224868370 204.791169328 234.694682718 225.052769015 236.042419946 236.042419946 205.178524357 205.178524357 204.786455215
988 236.514967795 202.044337209 202.044337209 34.470630586	202.044349415 224.544384922 204.719524876 235.267084539 204.788289603 204.703024811 234.667544065 224.303320230 234.650410369 234.650410369 203.653183891 203.653183891 204.806265959
1077 236.514967795 202.044337209 202.044337209 34.470630586	202.044349415 223.997701142 204.537750871 204.526942410 204.604147305 203.676120590 203.770725294 224.284551207 236.176948753 236.176948753 203.649511075 203.649511075 204.527813089
1166 236.514967795 202.044337209 202.044337209 34.470630586	202.044349415 223.920967612 203.460005744 204.526347596 203.526402178 203.675110025 203.770150520 205.024306888 235.991777423 235.991777423 202.246374412 202.246374412 203.451932661
1255 236.514967795 202.044337209 202.044337209 34.470630586	202.044349415 222.665340490 202.204727857 203.367139715 202.202365963 203.446664060 203.173763494 204.892413816 235.079578237 235.079578237 202.201469192 202.201469192 202.200705527
1344 236.514967795 202.044337209 202.044337209 34.470630586	202.044349415 222.664626538 202.202873282 203.363710555 202.200457429 203.300506510 202.242114409 203.553475319 234.028773746 234.028773746 202.199749408 202.199749408 202.198090639
1433 236.514967795 202.044337209 202.044337209 34.470630586	202.044349415 222.664271949 202.201989947 203.363607006 202.199626325 203.300242105 202.241811707 233.480793844 233.155644377 233.155644377 202.198910653 202.198910653 202.265520065
1522 236.514967795 202.044337209 202.044337209 34.470630586	202.044349415 222.663936552 202.201539958 203.363357175 202.199176336 203.299838712 202.241471924 203.069246188 203.318994906 203.318994906 202.199050468 202.199050468 202.197622287
1611 236.514967795 202.044337209 202.044337209 34.470630586	202.044349415 222.663735388 202.065570662 203.314835466 202.150831049 203.253855644 202.194619857 202.430545880 203.317355256 203.317355256 202.065082545 202.065082545 202.065134591
1700 236.514967795 202.044337209 202.044337209 34.470630586	202.044349415 222.659629614 202.065458008 203.314539482 202.150728875 203.253654773 202.194477105 203.521831375 203.314828068 203.314828068 202.064403317 202.064403317 202.064902944
899 455.885991878 269.967554760 269.967554760 185.918437118	269.967566776 398.836026884 310.129214029 338.027856663 383.075021891 378.067652228 412.202081386 341.635042299 400.671755594 400.671755594 342.226118612 342.226118612 309.979958618
988 455.885991878 269.967554760 269.967554760 185.918437118	269.967566776 398.401704574 310.128709562 319.022673240 383.074506188 377.039729680 334.398113537 323.242678528 408.470721158 408.470721158 310.053989274 310.053989274 310.292568149
1077 455.885991878 269.967554760 269.967554760 185.918437118	269.967566776 381.779407052 304.389320611 315.915774605 352.392384205 346.510451894 333.434181999 349.577033514 402.964931124 402.964931124 318.723490134 318.723490134 335.545113704
1166 455.885991878 269.967554760 269.967554760 185.918437118	269.967566776 381.596705866 304.388844171 315.282173846 352.320337157 345.876711750 332.905417796 343.120152937 403.986875438 403.986875438 315.245671912 315.245671912 335.540908153
1255 455.885991878 269.967554760 269.967554760 185.918437118	269.967566776 381.596201253 304.088163417 314.801053271 352.019948703 345.395618177 332.575390446 321.343980811 406.079481884 406.079481884 314.947425632 314.947425632 307.148534919
1344 455.885991878 269.967554760 269.967554760 185.918437118	269.967566776 372.478741379 279.754644203 288.085977608 352.019353660 345.247505375 332.441037176 322.237304708 324.311647923 324.311647923 280.616861642 280.616861642 280.607049336
1433 455.885991878 269.967554760 269.967554760 185.918437118	269.967566776 365.027284171 275.769987747 287.913439393 320.671355223 341.951987183 332.268442462 319.511269597 373.325446647 373.325446647 275.774532706 275.774532706 275.763990206
1522 455.885991878 269.967554760 269.967554760 185.918437118	269.967566776 364.937675324 272.612351696 287.864585009 320.670903920 341.903190943 304.886046946 318.773432897 287.829048073 287.829048073 273.206258531 273.206258531 273.267534528
