capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp OMIM OS GG OOSIM IOCMS DOCPS IOCCS DOCCS LCMR SCMR MAMR OOLCMR OOSCMR OOMAMR  
1011 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 955.630951037 1029.139265102 1012.759128121 953.449798590 1026.508267055 1002.292502688 958.647705364 875.640001180 983.968868680 983.968868680 904.790328006 904.790328006 998.025035575  
1235 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 866.659633954 909.426167627 809.584953413 884.161601344 924.938684727 822.258573731 817.222826287 852.408234783 966.328917643 966.328917643 809.508303381 809.508303381 857.201212040  
1347 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 866.656525002 732.614748857 750.052585911 776.048463927 865.406066606 762.726289982 757.754688563 765.124213984 728.542598134 728.542598134 796.354446794 796.354446794 796.354416198  
1459 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 836.489699538 732.614563592 737.984915552 776.048261289 779.147485609 718.972678165 756.873702880 781.531022084 725.734026672 725.734026672 725.997691259 725.997691259 745.144819354  
1571 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 809.197785312 702.928359609 707.184055431 735.746480854 748.165620290 689.287446927 736.201911128 754.428747874 713.915415946 713.915415946 728.027437364 728.027437364 773.689104969  
1683 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 739.687427572 699.648477471 707.183937411 735.746239368 748.163428468 689.287329578 736.201727926 653.309722913 685.473518162 685.473518162 728.024049940 728.024049940 776.833396778  
1795 1105.065465038 595.780240722 509.285224316 595.780240722 608.787918894 739.687367074 699.647262857 686.512612891 715.074836334 744.855311061 689.287329578 715.969830899 665.129919953 715.073532974 715.073532974 650.883059322 650.883059322 786.861149664  
899 714.047698799 376.244177144 337.803521655 376.244177144 380.444240912 682.791911693 642.596785439 676.945794992 673.186089954 646.870444156 646.626143638 644.410778357 621.005177974 713.885460335 713.885460335 644.345444685 644.345444685 644.486002555  
1011 714.047698799 376.244177144 337.803521655 376.244177144 380.444240912 630.997600864 612.213726250 620.362199650 667.926058511 640.847833769 641.287659461 639.686474760 641.221433944 714.020252312 714.020252312 630.794708461 630.794708461 629.833957420  
1235 714.047698799 376.244177144 337.803521655 376.244177144 380.444240912 618.740678686 596.472025729 606.271889412 635.216882243 610.332628993 639.874321718 638.971441610 598.839407441 712.249364809 712.249364809 599.130771802 599.130771802 629.458949245  
1347 714.047698799 376.244177144 337.803521655 376.244177144 380.444240912 581.586380129 537.710397340 555.116364104 598.396518604 610.329581140 578.212157721 602.165531748 562.608113271 605.454585169 605.454585169 558.817088759 558.817088759 592.396211759  
1459 714.047698799 376.244177144 337.803521655 376.244177144 380.444240912 551.683796953 537.381712915 554.787600314 598.396188476 506.656808186 578.026363597 586.117652598 542.792735198 574.566103456 574.566103456 542.648858590 542.648858590 592.067893937  
1571 714.047698799 376.244177144 337.803521655 376.244177144 380.444240912 551.111758825 521.337187565 502.992665657 531.432812413 501.258349587 522.349728082 534.706166420 519.589372573 564.513185743 564.513185743 510.931499880 510.931499880 554.387806358  
1683 714.047698799 376.244177144 337.803521655 376.244177144 380.444240912 529.588011395 470.373268631 428.475728458 471.790154417 501.258145612 463.035736027 483.786893258 479.298562086 494.032308052 494.032308052 459.036234362 459.036234362 480.746327554  
1795 714.047698799 376.244177144 337.803521655 376.244177144 380.444240912 529.401835222 460.274008202 428.475694438 471.603317041 501.258111592 463.035704104 483.786811476 476.492405674 460.145520641 460.145520641 452.715246631 452.715246631 480.744068616  
899 1443.377515226 782.388963035 782.388963035 660.988552191 782.388975705 1353.886676660 1282.901845905 1308.136633560 1350.402715990 1345.215571711 1350.286865542 1300.040179921 1270.273280913 1298.359170972 1298.359170972 1276.205808726 1276.205808726 1307.042874132  
1011 1443.377515226 782.388963035 782.388963035 660.988552191 782.388975705 1274.952397360 1263.115803392 1237.852330120 1230.000368841 1264.466741539 1219.549077308 1206.049682040 1278.340100678 1330.535159751 1330.535159751 1231.666030404 1231.666030404 1193.994689364  
1235 1443.377515226 782.388963035 782.388963035 660.988552191 782.388975705 1158.774370775 1090.369747648 1056.133258353 1109.765958517 1096.206720382 1120.133456373 1128.548917902 1156.065050661 1114.299111653 1114.299111653 1059.109869875 1059.109869875 1113.185724642  
1347 1443.377515226 782.388963035 782.388963035 660.988552191 782.388975705 1100.421004770 944.941212384 1056.132744023 1039.561576834 983.485611999 1052.943027800 1035.802187658 1120.437817652 951.961655682 951.961655682 977.466122303 977.466122303 1066.037336500  
1459 1443.377515226 782.388963035 782.388963035 660.988552191 782.388975705 1073.400027544 878.592378150 980.354965542 979.755728261 983.483239626 933.779452458 902.810755071 1078.117288398 961.103269117 961.103269117 908.990669836 908.990669836 1006.654306473  
1571 1443.377515226 782.388963035 782.388963035 660.988552191 782.388975705 1033.554477424 832.352306803 914.510750116 927.045675003 983.482936298 896.691387647 851.292639521 847.025483543 993.865637948 993.865637948 883.205569885 883.205569885 961.114384634  
1683 1443.377515226 782.388963035 782.388963035 660.988552191 782.388975705 1003.107975882 832.212978138 845.014004926 927.045574898 883.857943413 896.691141698 851.288661241 842.185699458 900.820341735 900.820341735 856.099463052 856.099463052 899.984154241  
1795 1443.377515226 782.388963035 782.388963035 660.988552191 782.388975705 1003.107846131 822.374893730 825.650500639 927.045503986 874.022841583 896.691141698 851.288661241 842.183864090 927.112356929 927.112356929 856.095950154 856.095950154 900.251617763  
899 1291.880605746 683.497974785 683.497974785 608.382630961 683.497987351 1288.111929361 1176.845620622 1193.047557612 1231.357858333 1217.780061498 1174.675025863 1199.188592355 1188.486977397 1291.627823520 1291.627823520 1182.686661048 1182.686661048 1213.218226722  
1011 1291.880605746 683.497974785 683.497974785 608.382630961 683.497987351 1288.004717259 1176.423593627 1192.906176906 1231.089532914 1217.743677691 1173.956020748 1181.372192213 1181.378916434 1279.479365406 1279.479365406 1162.071223252 1162.071223252 1201.925905750  
1235 1291.880605746 683.497974785 683.497974785 608.382630961 683.497987351 1229.911213548 1044.560254831 1039.852278065 1046.069276226 1001.311642217 1052.834446224 1063.779518419 983.061402898 1041.549043136 1041.549043136 1025.177376004 1025.177376004 1061.804378064  
1347 1291.880605746 683.497974785 683.497974785 608.382630961 683.497987351 1227.491325345 1044.508917549 1039.851179590 1046.067642347 1001.261130131 1052.833967561 1046.212001851 971.557025597 1045.828455393 1045.828455393 1007.461583849 1007.461583849 1065.075083436  
1459 1291.880605746 683.497974785 683.497974785 608.382630961 683.497987351 1097.770682999 960.588766535 930.118846773 990.961827309 984.588476171 974.572302407 973.789169515 989.800985265 940.346049168 940.346049168 947.707668514 947.707668514 967.632237410  
1571 1291.880605746 683.497974785 683.497974785 608.382630961 683.497987351 1069.451198001 889.867110117 832.794732658 928.575208424 923.088246083 913.695765258 899.452766486 833.172179095 808.596722060 808.596722060 799.969228373 799.969228373 844.049875977  
1683 1291.880605746 683.497974785 683.497974785 608.382630961 683.497987351 1069.235546879 889.863712935 815.907130480 926.442583136 923.037391500 913.695515908 889.038231272 823.073889646 797.835068955 797.835068955 769.565195629 769.565195629 796.897523389  
1795 1291.880605746 683.497974785 683.497974785 608.382630961 683.497987351 1041.086021899 781.135990851 754.382050652 805.889235781 813.721489272 793.142217206 780.455145753 797.621394357 805.628972748 805.628972748 735.985374904 735.985374904 753.350241993  
899 961.399489333 502.009304026 459.390185307 502.009304026 508.777719051 901.812465895 939.094164525 866.932912545 933.645942067 917.013336139 933.995686182 939.358471271 859.737785973 918.017839668 918.017839668 874.804122910 874.804122910 890.584240168  
1011 961.399489333 502.009304026 459.390185307 502.009304026 508.777719051 829.822234489 878.143820020 805.982356304 873.039038925 909.776584100 873.388447964 878.407221692 852.810813231 931.233442250 931.233442250 789.621753310 789.621753310 778.589300986  
1235 961.399489333 502.009304026 459.390185307 502.009304026 508.777719051 769.130537824 833.873856970 717.638683642 754.290652173 849.534595075 784.618297614 816.800238048 777.510945897 809.964519785 809.964519785 724.384075914 724.384075914 708.025762209  
1347 961.399489333 502.009304026 459.390185307 502.009304026 508.777719051 716.588664385 705.796390984 679.529851009 732.324392522 774.454329965 671.968621741 705.225423864 726.650166681 704.789581451 704.789581451 724.111438907 724.111438907 686.715352300  
1459 961.399489333 502.009304026 459.390185307 502.009304026 508.777719051 703.310441637 694.755393019 678.992679562 722.349702672 745.673485902 671.812860734 705.039530106 750.076440200 780.790555019 780.790555019 713.067741052 713.067741052 677.172993786  
1571 961.399489333 502.009304026 459.390185307 502.009304026 508.777719051 686.949606695 633.749297091 620.124003251 663.634491785 663.317066479 596.754501901 636.719869924 689.496093634 638.601552318 638.601552318 636.997695865 636.997695865 654.384978013  
1683 961.399489333 502.009304026 459.390185307 502.009304026 508.777719051 686.762687503 633.475917951 620.121358692 663.634250482 663.314847547 596.754315778 636.719646381 677.399808083 664.248239728 664.248239728 626.138522165 626.138522165 659.780088736  
1795 961.399489333 502.009304026 459.390185307 502.009304026 508.777719051 655.488802173 633.473979713 555.481942995 625.536784852 646.751530730 596.754226669 636.719571104 630.208103924 567.527781746 567.527781746 588.075262574 588.075262574 600.709797046  
899 1480.328000051 762.093062638 718.234937413 762.093062638 769.968452705 1366.177243170 1284.263496283 1304.730288513 1320.328442966 1324.739335608 1299.709155376 1277.334904974 1257.614446231 1323.364399227 1323.364399227 1213.135856574 1213.135856574 1243.869969637  
1011 1480.328000051 762.093062638 718.234937413 762.093062638 769.968452705 1330.720151184 1222.593636439 1281.197181508 1269.856470631 1300.956141928 1258.024107885 1223.160244121 1237.796086999 1260.879662211 1260.879662211 1209.241595288 1209.241595288 1244.334749629  
1235 1480.328000051 762.093062638 718.234937413 762.093062638 769.968452705 1258.570693045 1160.252144827 1150.051620142 1163.361587289 1163.698455587 1120.782339253 1112.704091896 1144.102680639 1177.124024267 1177.124024267 1043.781540527 1043.781540527 1144.802869013  
1347 1480.328000051 762.093062638 718.234937413 762.093062638 769.968452705 1189.387011180 1023.681727939 1000.252631792 1048.478768318 1098.674206393 1059.809738741 1044.196659014 1119.123857080 1140.096730508 1140.096730508 1029.244286830 1029.244286830 1039.749856431  
1459 1480.328000051 762.093062638 718.234937413 762.093062638 769.968452705 1095.938958893 1023.598698570 1000.251525250 1048.097891538 1068.000442432 1059.428889939 1040.240572530 1096.329657463 1026.199700356 1026.199700356 1055.393635680 1055.393635680 1070.138779899  
1571 1480.328000051 762.093062638 718.234937413 762.093062638 769.968452705 1062.506546318 931.711898217 938.957591775 962.674849755 1006.706508957 998.192366958 978.946668441 1047.733565567 1004.305564351 1004.305564351 951.966662786 951.966662786 999.767927296  
1683 1480.328000051 762.093062638 718.234937413 762.093062638 769.968452705 1016.291563318 931.711590509 938.395694641 962.674756513 975.639549938 939.466096018 947.088936345 985.022067808 956.782977107 956.782977107 896.780302195 896.780302195 950.150333808  
1795 1480.328000051 762.093062638 718.234937413 762.093062638 769.968452705 1016.291464826 908.006423379 882.566708553 906.842953020 945.240800618 909.067467182 897.148840423 878.770440000 938.437718908 938.437718908 878.468632809 878.468632809 968.014793308  
899 923.328462269 514.511244138 408.817218131 514.511244138 523.120503719 836.143774761 913.033281439 833.908012445 864.047350297 860.250175053 858.065296647 880.522614476 784.408454095 906.191317483 906.191317483 715.449561940 715.449561940 834.009099141  
1011 923.328462269 514.511244138 408.817218131 514.511244138 523.120503719 787.634825812 806.061427869 755.124915702 784.805342926 860.067349003 779.041186086 814.942146877 803.583688524 896.971955559 896.971955559 724.802366567 724.802366567 806.820896234  
1235 923.328462269 514.511244138 408.817218131 514.511244138 523.120503719 752.752166798 669.306530793 667.001438127 687.065022338 722.972129502 663.492615141 700.527485565 734.096860397 741.844885528 741.844885528 703.696697093 703.696697093 742.448935607  
1347 923.328462269 514.511244138 408.817218131 514.511244138 523.120503719 752.289231141 669.170106917 640.765668513 681.146977371 722.092977498 662.912890204 685.694796866 722.305580644 717.584197455 717.584197455 662.305937823 662.305937823 718.348911203  
1459 923.328462269 514.511244138 408.817218131 514.511244138 523.120503719 736.907835186 631.038428821 640.765488334 666.682156377 646.553147240 633.607782752 657.879519134 610.942368523 666.753764516 666.753764516 642.228741047 642.228741047 661.039304854  
1571 923.328462269 514.511244138 408.817218131 514.511244138 523.120503719 736.907685345 630.808836884 640.612554243 646.800476290 646.400202133 633.607696415 657.879423968 654.794923807 648.958624952 648.958624952 616.762675197 616.762675197 660.790232700  
1683 923.328462269 514.511244138 408.817218131 514.511244138 523.120503719 709.511330818 621.501852946 613.176499570 619.363595179 646.399278257 606.171860960 630.907099865 621.058248091 617.281835744 617.281835744 610.161973079 610.161973079 660.873309375  
1795 923.328462269 514.511244138 408.817218131 514.511244138 523.120503719 709.132141594 614.581771906 579.985609450 593.509346721 646.399278257 606.171810492 626.673027655 595.818210084 628.528318660 628.528318660 600.724147460 600.724147460 632.290306070  
899 734.134405083 419.133684020 419.133684020 315.000721063 419.133695098 663.590453970 655.243841157 534.808671521 699.405904295 622.157664117 643.032857613 672.365840135 608.409712264 698.204933053 698.204933053 587.701430672 587.701430672 532.717343403  
