capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp OMIM OS GG OOSIM IOCMS DOCPS IOCCS DOCCS LCMR SCMR MAMR OOLCMR OOSCMR OOMAMR  
904 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 704.533157918 732.557974038 776.446748153 682.108294938 710.431981799 730.906400316 699.292701100 711.862022314 814.714852007 814.714852007 725.279218874 725.279218874 755.787053609  
1016 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 704.532667819 640.854257959 746.302646046 666.420366618 634.154313085 730.604134986 699.274081266 717.481705570 818.157386717 818.157386717 698.564627057 698.564627057 724.483338180  
1128 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 677.483374213 623.044245750 662.959567623 666.419911824 611.813220184 669.555101269 642.490870158 688.565611267 802.573041507 802.573041507 618.083832535 618.083832535 729.689201858  
1240 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 652.931383962 588.633993537 560.668650691 604.244308509 595.658968991 602.928706800 565.058499935 681.769337841 725.381025500 725.381025500 515.247959765 515.247959765 554.805840316  
1352 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 652.642960358 572.907085678 530.339705548 604.243869204 595.379772769 556.906077106 517.020586086 666.235043846 750.051968423 750.051968423 519.900402444 519.900402444 566.957772653  
1464 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 611.419693671 496.554924281 519.792496832 557.702059550 565.238024380 556.718550167 516.527698427 644.189037020 653.573655435 653.573655435 531.173191667 531.173191667 550.085423801  
1576 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 611.230246456 496.554551419 502.032389467 557.512598764 559.872086724 556.529164687 516.480970947 547.034681202 627.250444858 627.250444858 510.106344602 510.106344602 546.872619656  
1688 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 602.769904343 496.554472310 491.050883432 552.058586306 549.000995775 526.387435226 505.933646085 512.083438155 539.808986780 539.808986780 489.240673313 489.240673313 549.893958263  
1800 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 602.582463889 496.554401345 456.446405349 550.731746628 549.000423903 526.387373126 505.933611998 508.967963936 537.300413122 537.300413122 456.446315776 456.446315776 456.446315776  
904 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 261.374464871 229.566503753 228.984903052 264.209399499 259.366149069 264.241369760 229.636734620 265.237633432 266.544001700 266.544001700 259.181337960 259.181337960 259.404297523  
1016 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 260.251841421 229.532813998 228.981917978 264.145103184 259.363192354 264.131174827 229.433755437 263.854514312 265.177845530 265.177845530 222.905150320 222.905150320 229.827330423  
1128 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 260.018341523 229.155607763 228.725687883 263.943340195 259.087592957 263.927842791 229.208912847 254.417307802 266.428815407 266.428815407 220.674072707 220.674072707 228.750827475  
1240 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 259.076330979 228.965160933 223.029970342 263.942537742 258.461211192 258.827204290 229.177576885 230.626446069 248.820828332 248.820828332 215.183390912 215.183390912 223.958574486  
1352 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 252.447025795 217.365288515 196.903721123 263.533549247 228.047351978 258.607646160 202.894943181 226.344100801 263.226303540 263.226303540 200.617773544 200.617773544 201.998449321  
1464 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 252.415841585 212.264350576 196.663118148 263.198778992 227.854492792 258.274477861 201.834083863 230.767416634 263.196236581 263.196236581 200.179039128 200.179039128 196.694600145  
1576 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 252.278408431 212.263440440 196.615325430 263.149807531 222.754012294 258.243283283 197.163635052 259.582172002 263.229920541 263.229920541 196.614191484 196.614191484 196.694366816  
1688 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 252.278093470 212.263264925 196.615003478 263.149638910 222.723531684 258.213420279 197.103995567 258.059862617 258.128342042 258.128342042 196.613763104 196.613763104 196.694709358  
1800 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 252.080841700 212.263199495 196.614909723 263.149494239 222.675561427 258.213357840 197.103911606 258.164579602 263.058794541 263.058794541 196.613226378 196.613226378 201.715407340  
904 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 611.095277189 429.358801426 459.817914638 521.648798708 489.962781765 516.730483712 550.160286867 537.596883516 613.274667693 613.274667693 567.944406149 567.944406149 516.802597816  
1016 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 610.712546122 402.628056952 455.477127227 521.648245065 489.370900139 516.493735281 522.742466199 537.515553177 643.418192789 643.418192789 447.164593941 447.164593941 512.488252024  
1128 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 609.677527566 402.624782511 453.982920092 515.431491409 459.026752168 515.063150722 521.240866919 537.594470704 643.153777130 643.153777130 441.650907683 441.650907683 514.722031258  
1240 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 576.271473726 402.623626543 427.949280896 515.431342375 428.953976330 514.181439382 460.373262837 502.467806188 601.321121877 601.321121877 441.549227864 441.549227864 453.689358248  
1352 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 576.270569988 402.623134085 408.876749845 454.784461735 428.788089069 483.881102510 459.491071568 502.464856649 578.130782548 578.130782548 407.619525559 407.619525559 435.043681240  
1464 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 576.060279861 402.056863594 408.876320436 454.630006128 428.787659660 483.726589812 459.305601278 501.509856366 584.807529975 584.807529975 407.619390578 407.619390578 514.476574351  
1576 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 542.688620104 401.531137743 408.875575803 454.064563542 428.786889924 483.160990223 459.139929998 387.112275237 468.477038242 468.477038242 407.616884181 407.616884181 434.708790820  
1688 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 541.591430873 399.552432852 407.777159062 453.847728012 427.688450596 427.048500940 458.952901172 441.667108399 475.877280831 475.877280831 403.556843839 403.556843839 433.763557138  
1800 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 541.374605662 393.937752477 406.845517476 453.847532121 426.756809010 427.048387963 458.950669326 386.932582334 424.377827453 424.377827453 407.774332510 407.774332510 407.865164618  
904 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 1198.993651078 1111.155773866 1122.460428350 1105.306475505 1124.714361211 1187.142653135 1188.469877079 1009.148350481 1206.451939302 1206.451939302 1065.986587739 1065.986587739 1095.529494907  
1016 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 1138.183674995 972.835361074 1032.982867723 1057.489332230 1064.953519790 979.184600616 996.052432288 1062.062853081 1179.688905889 1179.688905889 1045.795023290 1045.795023290 1112.790160565  
1128 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 1111.156573853 892.041378613 1015.565907044 1011.544398076 986.164288487 929.668555259 897.650450504 996.748540153 1185.586958243 1185.586958243 995.570508153 995.570508153 1054.955301457  
1240 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 1088.626282846 889.886802054 992.922186744 1009.665688608 984.863767442 928.411504299 896.163448040 1014.855089705 1169.312785949 1169.312785949 939.390102590 939.390102590 1056.720810284  
1352 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 1088.381025634 885.339231395 951.284472670 964.033305825 944.038446225 866.840175915 834.476249307 967.194198080 1074.968992131 1074.968992131 894.705352474 894.705352474 961.606734718  
1464 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 1087.526676128 854.385372888 920.545399469 954.928394696 908.102899826 866.549503094 832.859568074 896.780571855 981.082503157 981.082503157 839.486614110 839.486614110 930.537216508  
1576 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 1045.247233631 761.171137142 816.585551246 851.878843166 890.692922527 866.505037937 832.790906970 826.462200130 935.672544480 935.672544480 860.477513438 860.477513438 878.830921948  
1688 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 1040.965456656 745.650292613 815.865976188 850.795901221 853.859747333 817.442698881 798.726120793 791.539583262 823.906959992 823.906959992 825.898702997 825.898702997 857.848515980  
1800 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 1037.092302833 742.927559927 808.800800554 849.709556908 853.602128538 816.784645367 767.345517103 786.711057386 843.863036316 843.863036316 770.627803282 770.627803282 822.483739481  
904 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 51.582807255 50.373611819 50.488774653 51.584235541 50.488764430 51.396883016 51.357646784 51.338999401 51.604687348 51.604687348 50.236824479 50.236824479 50.565177714  
1016 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 51.440130108 50.373412997 50.121872213 51.441058720 50.264348890 51.396652522 51.357444003 51.355661208 51.194974384 51.194974384 50.073888462 50.073888462 50.339034880  
1128 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 51.281501596 50.371283211 50.121456467 51.281956274 50.263460298 51.160476447 50.308753420 51.355070992 51.602704615 51.602704615 50.045504739 50.045504739 50.196193082  
1240 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 51.281189592 50.370872846 50.121176603 51.281787932 50.263186594 51.160122713 50.308414355 51.239842208 51.164790814 51.164790814 50.047425036 50.047425036 50.116982607  
1352 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 51.055529268 50.002575807 49.933004948 50.869398951 49.933048678 50.793172695 49.961709432 51.461467610 51.052128052 51.052128052 49.889277019 49.889277019 49.930744175  
1464 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 51.054770303 50.002400849 49.932785475 50.869282534 49.932786642 50.793105237 49.961461607 51.239323935 51.054394493 51.054394493 49.888778811 49.888778811 49.929718392  
1576 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 51.054614727 50.002312106 49.932625949 50.869050984 49.932627116 50.793021499 49.961340330 51.078684846 50.867476529 50.867476529 49.888508514 49.888508514 49.930524044  
1688 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 51.052835334 49.843833485 49.774143203 50.868533050 49.774144370 50.792932957 49.961253485 51.078140485 50.866158832 50.866158832 49.773191516 49.773191516 49.773331832  
1800 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 51.052822121 49.843833485 49.772999920 50.868487260 49.773001087 50.792887167 49.958621981 51.079557409 50.865813654 50.865813654 49.772746745 49.772746745 49.772746745  
904 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 1098.860666403 1116.825068588 1149.125947344 1127.066896964 1130.093711156 1116.797258555 1061.181686299 1049.231139791 1126.033596380 1126.033596380 1053.008577906 1053.008577906 1078.627295550  
1016 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 1096.860777015 1115.908091994 1088.517348380 1097.635269631 1098.395979462 1076.115041649 1031.883445167 1052.804212999 1108.145457054 1108.145457054 1021.527169756 1021.527169756 1096.086356722  
1128 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 1096.306685118 977.371290238 1008.784106715 1083.315323705 1048.994903817 1016.165033142 993.547567976 996.557886242 1095.486581566 1095.486581566 1017.329012229 1017.329012229 1098.532027255  
1240 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 1093.940676318 916.680063443 964.241155688 1038.424721510 1046.900531179 1014.001453904 961.851056329 954.247358450 974.672148109 974.672148109 958.156633621 958.156633621 965.435779140  
1352 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 1062.699804274 860.115081567 961.817758923 1007.281081921 1044.477157174 1013.815782042 932.057016428 981.873682460 1032.178168229 1032.178168229 927.383300626 927.383300626 992.935793184  
1464 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 1061.435117916 860.114798500 961.817598036 1005.858141537 1044.293134854 1013.475107806 930.988479733 916.425603869 1055.658637092 1055.658637092 874.453509321 874.453509321 1037.594087752  
1576 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 1032.011236768 798.824541025 900.120513450 944.182651502 869.036507661 944.216601826 869.675752187 804.639621668 855.389154290 855.389154290 855.191614075 855.191614075 947.049896591  
1688 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 993.926484554 737.702699916 837.739450380 882.722368616 869.036432188 821.212206736 769.224417011 791.065175503 895.946015830 895.946015830 844.842763226 844.842763226 885.189524210  
